KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001102001,T001102002,T001102003,T001102004,T001102005,T001102006,T001102007,T001102008,T001102009,T001102010,T001102011,T001102012,T001102013,T001102014,T001102015,T001102016,T001102017,T001102018,T001102019,T001102020,T001102021,T001102022,T001102023,T001102024,T001102025,T001102026,T001102027,T001102028,T001102029,T001102030,T001102031,T001102032,T001102033,T001102034,T001102035,T001102036,T001102037,T001102038,T001102039,T001102040,T001102041,T001102042,T001102043,T001102044,T001102045,T001102046,T001102047,T001102048,T001102049,T001102050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
5338249611,2,5338249612,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338249612,1,,5338249611,22,10,12,3,1,2,24,12,12,15,9,6,21,10,11,20,10,10,9,3,6,7,3,4,0,0,0,0,0,0,0,0,0,7,7,2,1,0,3,1,1,0,6,6,0,0,6,0,2,1
5338249613,2,5338249614,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338249614,1,,5338249613,47,22,25,3,1,2,48,23,25,23,11,12,45,21,24,45,21,24,25,12,13,14,6,8,3,2,1,1,1,0,0,0,0,17,17,4,7,4,2,0,1,1,15,10,5,0,15,0,3,3
5338249621,1,,5338249622,20,11,9,1,1,0,23,12,11,13,8,5,23,12,11,23,12,11,10,4,6,5,2,3,3,0,3,0,0,0,1,0,1,10,10,5,2,5,0,0,0,0,7,5,2,0,6,0,2,2
5338249622,2,5338249621,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338249623,0,,,16,9,7,6,3,3,10,6,4,9,5,4,10,6,4,10,6,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,1,0,2,1,1,0,0,4,4,0,2,1,1,0,0
5338249624,0,,,27,17,10,3,2,1,24,15,9,16,11,5,22,13,9,21,12,9,8,4,4,5,3,2,0,0,0,0,0,0,0,0,0,9,9,2,2,2,1,1,1,0,7,5,2,0,6,0,1,1
5338249632,0,,,54,27,27,6,4,2,48,23,25,28,13,15,46,22,24,44,22,22,20,10,10,11,5,6,2,2,0,0,0,0,0,0,0,16,16,2,3,4,3,2,2,0,14,10,4,2,12,0,1,2
5338249633,2,5338249634,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338249634,1,,5338249633,72,38,34,4,3,1,77,40,37,47,27,20,72,37,35,72,37,35,30,13,17,19,9,10,5,2,3,1,0,1,0,0,0,26,26,4,11,6,5,1,2,0,25,19,6,1,22,0,4,6
5338249641,0,,,44,24,20,6,4,2,38,20,18,17,11,6,38,20,18,37,19,18,21,9,12,8,3,5,5,2,3,1,0,1,0,0,0,14,14,2,3,4,3,1,0,1,12,7,5,3,10,1,0,3
5338249642,0,,,40,21,19,1,1,0,39,20,19,20,10,10,38,20,18,38,20,18,19,10,9,8,4,4,3,1,2,0,0,0,0,0,0,16,16,4,5,5,1,0,0,1,12,10,2,0,12,0,4,3
5338249712,0,,,26,13,13,2,1,1,23,11,12,13,5,8,23,11,12,23,11,12,10,6,4,1,1,0,0,0,0,0,0,0,0,0,0,12,12,4,3,4,1,0,0,0,8,8,0,1,7,0,1,2
5338249713,0,,,71,33,38,2,2,0,69,31,38,35,17,18,67,31,36,66,30,36,34,14,20,20,10,10,4,2,2,0,0,0,1,0,1,26,26,5,10,3,5,2,0,1,20,15,5,1,21,0,4,6
5338249714,0,,,13,6,7,0,0,0,13,6,7,9,4,5,13,6,7,13,6,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,0,1,0,0,0,4,4,0,0,4,0,3,1
5338249723,0,,,10,6,4,0,0,0,10,6,4,7,5,2,10,6,4,10,6,4,3,1,2,1,0,1,1,0,1,1,0,1,0,0,0,5,5,2,1,2,0,0,0,0,3,2,1,0,1,0,0,0
5338249731,0,,,65,36,29,9,4,5,56,32,24,42,25,17,55,31,24,53,30,23,14,7,7,3,1,2,2,1,1,0,0,0,0,0,0,25,25,4,11,5,2,2,1,0,21,19,2,3,10,0,3,2
5338249732,1,,5338249734;5338249741,35,15,20,4,2,2,37,16,21,25,10,15,37,16,21,36,15,21,12,6,6,6,2,4,1,1,0,0,0,0,0,0,0,14,14,4,8,1,2,2,0,0,13,10,3,1,10,0,3,2
5338249733,0,,,10,5,5,0,0,0,10,5,5,7,4,3,10,5,5,10,5,5,3,1,2,2,0,2,0,0,0,0,0,0,0,0,0,4,4,1,1,1,1,0,0,0,3,2,1,0,2,0,0,1
5338249734,2,5338249732,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338249741,2,5338249732,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338249811,0,,,17,7,10,1,0,1,16,7,9,9,4,5,16,7,9,15,7,8,7,3,4,2,1,1,1,0,1,0,0,0,0,0,0,6,6,0,2,3,1,0,0,0,6,6,0,0,4,0,0,0
5338249942,2,5338249943,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338249943,1,,5338249942;5338249944,23,13,10,2,1,1,25,13,12,9,5,4,25,13,12,25,13,12,16,8,8,5,2,3,1,0,1,0,0,0,0,0,0,10,10,4,5,3,1,0,0,0,9,8,1,0,11,0,4,3
5338249944,2,5338249943,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250221,2,5338250222,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250222,1,,5338250221,63,27,36,5,1,4,64,30,34,28,15,13,61,29,32,60,28,32,36,15,21,17,6,11,8,2,6,0,0,0,0,0,0,24,24,5,8,8,2,2,1,0,21,14,7,0,22,0,3,7
5338250224,1,,5338250241;5338250242,15,10,5,2,2,0,20,11,9,13,7,6,20,11,9,19,11,8,7,4,3,6,3,3,0,0,0,0,0,0,0,0,0,5,5,1,2,1,2,0,1,0,6,5,1,0,4,0,1,1
5338250241,2,5338250224,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250242,2,5338250224,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250311,0,,,17,7,10,0,0,0,17,7,10,9,5,4,17,7,10,17,7,10,8,2,6,6,1,5,2,0,2,0,0,0,0,0,0,7,7,1,4,1,0,1,0,0,6,4,2,0,7,0,1,2
5338250313,0,,,19,10,9,5,4,1,14,6,8,11,5,6,12,6,6,11,5,6,3,1,2,2,1,1,2,1,1,0,0,0,1,1,0,6,6,1,1,1,2,1,0,0,5,5,0,1,2,0,1,1
5338250424,2,5338250442,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250441,2,5338250442,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250442,1,,5338250424;5338250441,10,4,6,1,0,1,16,7,9,6,2,4,16,7,9,16,7,9,10,5,5,8,5,3,2,1,1,0,0,0,0,0,0,3,3,0,4,1,0,0,1,0,6,5,1,1,5,0,0,3
5338250443,1,,5338250444;5338251422,18,8,10,2,1,1,19,8,11,12,5,7,19,8,11,19,8,11,7,3,4,3,1,2,1,0,1,0,0,0,0,0,0,6,6,1,4,1,1,1,0,0,7,5,2,0,5,0,1,2
5338250444,2,5338250443,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250542,0,,,9,4,5,1,0,1,8,4,4,3,2,1,7,3,4,7,3,4,5,2,3,2,1,1,1,0,1,0,0,0,0,0,0,4,4,1,2,0,1,0,0,0,3,3,0,0,3,0,1,2
5338250544,0,,,43,20,23,9,4,5,34,16,18,23,11,12,32,16,16,32,16,16,11,5,6,8,3,5,3,2,1,0,0,0,1,0,1,14,14,3,2,4,2,2,1,0,11,8,3,3,7,0,2,1
5338250631,1,,5338250632,23,11,12,2,2,0,22,10,12,13,7,6,22,10,12,22,10,12,9,3,6,4,2,2,1,0,1,0,0,0,0,0,0,9,9,2,4,2,2,0,0,0,8,7,1,0,6,0,1,3
5338250632,2,5338250631,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250633,0,,,33,17,16,6,5,1,27,12,15,17,8,9,27,12,15,27,12,15,10,4,6,4,2,2,2,0,2,0,0,0,0,0,0,13,13,4,3,3,2,0,1,0,9,7,2,1,8,0,3,0
5338250642,2,5338250644,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250643,2,5338250644,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250644,1,,5338250642;5338250643,41,21,20,7,3,4,46,24,22,22,14,8,44,22,22,43,22,21,24,10,14,10,4,6,3,0,3,0,0,0,0,0,0,13,13,1,5,5,2,1,1,1,15,10,5,2,12,0,1,3
5338250712,2,5338250714,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250714,1,,5338250712,15,8,7,1,0,1,19,11,8,16,9,7,18,10,8,17,10,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,0,1,0,0,6,6,0,0,2,0,0,2
5338250721,1,,5338250723,13,5,8,2,0,2,14,6,8,7,3,4,14,6,8,14,6,8,7,3,4,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,4,1,0,1,0,0,6,4,2,1,4,0,0,2
5338250722,0,,,17,9,8,2,2,0,15,7,8,10,6,4,15,7,8,15,7,8,5,1,4,3,1,2,2,1,1,0,0,0,0,0,0,5,5,0,2,1,0,2,0,0,5,2,3,0,5,0,0,0
5338250723,2,5338250721,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250731,1,,5338250732,30,15,15,10,4,6,26,14,12,23,12,11,24,12,12,23,12,11,3,2,1,2,1,1,0,0,0,0,0,0,1,0,1,9,9,2,2,1,4,1,1,0,9,7,2,4,2,0,0,1
5338250732,2,5338250731,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250733,1,,5338250734,97,50,47,6,4,2,93,48,45,47,27,20,92,47,45,92,47,45,46,21,25,33,13,20,18,8,10,1,1,0,0,0,0,31,30,5,10,6,7,2,1,0,26,19,7,3,21,0,4,4
5338250734,2,5338250733,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250822,0,,,75,38,37,12,8,4,62,30,32,57,28,29,59,29,30,59,29,30,5,2,3,2,2,0,0,0,0,0,0,0,0,0,0,32,32,8,12,6,5,1,0,0,23,23,0,4,3,0,0,1
5338250823,2,5338250824,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338250824,1,,5338250823,38,15,23,6,0,6,39,18,21,31,15,16,37,16,21,37,16,21,8,3,5,5,1,4,2,0,2,0,0,0,0,0,0,18,18,7,5,5,2,1,0,0,12,11,1,3,8,0,5,0
5338250842,0,,,136,67,69,19,13,6,117,54,63,69,36,33,112,51,61,111,51,60,48,18,30,30,11,19,13,5,8,1,0,1,0,0,0,52,52,11,15,13,9,4,0,0,41,33,8,4,31,0,7,6
5338250844,0,,,20,9,11,2,1,1,18,8,10,13,7,6,17,7,10,17,7,10,5,1,4,4,1,3,1,0,1,0,0,0,0,0,0,8,8,2,2,3,0,1,0,0,6,3,3,0,4,0,0,1
5338250911,0,,,65,31,34,7,4,3,58,27,31,33,16,17,58,27,31,57,27,30,25,11,14,12,6,6,1,0,1,0,0,0,0,0,0,31,31,9,14,4,4,0,0,0,21,21,0,2,17,2,4,8
5338250912,0,,,155,80,75,22,12,10,127,64,63,100,52,48,120,63,57,116,61,55,27,12,15,12,5,7,2,0,2,0,0,0,0,0,0,68,68,25,17,14,8,2,2,0,40,36,4,10,16,4,4,7
5338250913,0,,,105,53,52,26,15,11,79,38,41,64,30,34,77,38,39,77,38,39,15,8,7,7,3,4,3,2,1,0,0,0,0,0,0,35,35,5,12,4,10,2,1,1,30,28,2,4,11,0,3,3
5338250914,0,,,130,60,70,17,8,9,113,52,61,71,31,40,107,47,60,104,46,58,42,21,21,25,13,12,3,2,1,0,0,0,0,0,0,47,47,10,15,6,10,4,2,0,37,29,8,6,25,1,2,14
5338250921,0,,,194,99,95,38,24,14,153,73,80,121,60,61,148,71,77,146,71,75,32,13,19,14,5,9,3,0,3,1,0,1,0,0,0,67,67,9,18,19,16,2,3,0,56,49,7,5,21,0,3,6
5338250922,0,,,129,72,57,9,7,2,107,58,49,92,51,41,105,58,47,103,58,45,15,7,8,8,3,5,2,1,1,0,0,0,1,0,1,77,77,49,13,6,9,0,0,0,28,25,3,3,10,14,3,3
5338250923,0,,,137,67,70,22,11,11,114,55,59,84,42,42,112,53,59,112,53,59,30,13,17,15,6,9,5,2,3,0,0,0,1,1,0,58,58,15,21,13,6,1,2,0,42,38,4,7,19,4,1,7
5338250924,0,,,261,139,122,53,32,21,208,107,101,155,80,75,200,102,98,193,97,96,53,27,26,25,15,10,8,3,5,0,0,0,1,1,0,100,100,32,20,18,20,6,3,1,68,57,11,19,37,13,11,8
5338250931,0,,,168,91,77,17,10,7,151,81,70,96,58,38,149,79,70,144,75,69,55,23,32,38,16,22,14,4,10,1,0,1,0,0,0,63,63,14,19,15,8,4,2,1,48,35,13,6,36,1,5,10
5338250932,0,,,176,78,98,31,10,21,145,68,77,97,45,52,142,67,75,138,65,73,48,23,25,22,12,10,6,2,4,3,0,3,8,1,7,57,57,10,13,11,13,6,3,1,46,36,10,10,28,4,5,6
5338250933,0,,,68,33,35,7,4,3,61,29,32,38,20,18,57,26,31,55,24,31,23,9,14,10,3,7,4,0,4,0,0,0,0,0,0,22,22,4,4,6,5,2,0,1,18,13,5,1,17,0,4,1
5338250934,0,,,132,63,69,5,2,3,127,61,66,69,33,36,125,61,64,122,58,64,58,28,30,33,13,20,12,3,9,1,1,0,0,0,0,52,52,15,10,16,6,5,0,0,37,27,10,2,42,0,13,6
5338250941,0,,,181,86,95,23,15,8,158,71,87,108,53,55,153,68,85,151,67,84,50,18,32,27,8,19,10,1,9,0,0,0,0,0,0,64,64,13,21,8,13,5,3,1,51,39,12,5,36,0,6,7
5338250942,0,,,167,79,88,26,12,14,139,65,74,85,44,41,134,61,73,133,60,73,54,21,33,28,11,17,7,2,5,0,0,0,3,2,1,68,68,21,19,12,8,8,0,0,46,36,10,9,36,2,9,10
5338250943,0,,,196,90,106,21,13,8,172,76,96,99,47,52,171,75,96,168,73,95,73,29,44,42,15,27,17,6,11,1,0,1,0,0,0,70,70,15,19,15,10,9,1,1,54,38,16,4,45,1,8,12
5338250944,0,,,200,93,107,22,8,14,178,85,93,117,60,57,175,82,93,173,81,92,61,25,36,32,9,23,11,4,7,0,0,0,0,0,0,75,75,14,27,16,12,1,4,1,58,44,14,4,42,1,6,13
5338251422,2,5338250443,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338251711,0,,,95,52,43,6,4,2,89,48,41,52,28,24,87,47,40,86,46,40,37,20,17,18,10,8,7,5,2,0,0,0,1,0,1,35,35,8,12,6,4,2,2,1,27,18,9,2,22,0,3,8
5338251712,1,,5338251723,26,14,12,7,5,2,28,15,13,13,8,5,28,15,13,28,15,13,15,7,8,8,4,4,3,1,2,0,0,0,0,0,0,10,10,2,3,4,1,1,1,0,10,8,2,1,9,0,2,1
5338251713,0,,,23,8,15,4,1,3,19,7,12,14,5,9,18,7,11,18,7,11,5,2,3,2,0,2,0,0,0,0,0,0,0,0,0,7,7,1,0,3,2,1,0,0,6,5,1,0,4,0,1,0
5338251723,2,5338251712,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338251832,2,5338251834,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338251834,1,,5338251832,6,3,3,0,0,0,8,4,4,3,2,1,8,4,4,8,4,4,5,2,3,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,4,4,0,0,3,0,0,2
5338251911,0,,,26,12,14,0,0,0,26,12,14,13,5,8,26,12,14,25,12,13,13,7,6,6,3,3,4,3,1,1,1,0,0,0,0,9,9,1,2,4,1,1,0,0,8,5,3,0,8,0,1,1
5338251912,0,,,26,15,11,0,0,0,26,15,11,19,13,6,26,15,11,26,15,11,7,2,5,6,2,4,5,1,4,1,0,1,1,0,1,19,19,13,5,1,0,0,0,0,5,4,1,0,6,8,3,1
5338251921,0,,,24,11,13,3,1,2,21,10,11,10,4,6,21,10,11,21,10,11,11,6,5,4,2,2,1,0,1,0,0,0,0,0,0,11,11,4,3,3,0,1,0,0,7,6,1,1,7,0,2,2
5338251922,0,,,208,93,115,18,6,12,187,86,101,105,50,55,183,86,97,181,85,96,82,36,46,52,24,28,16,7,9,1,1,0,4,0,4,76,76,19,19,17,12,3,5,1,57,38,19,4,50,1,7,12
5338251924,0,,,34,16,18,0,0,0,34,16,18,13,7,6,34,16,18,34,16,18,21,9,12,13,3,10,6,1,5,1,0,1,0,0,0,20,20,9,8,3,0,0,0,0,11,10,1,0,16,0,7,4
5338252724,2,5338252742,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338252742,1,,5338252724,72,36,36,8,5,3,67,32,35,44,21,23,66,31,35,65,31,34,23,11,12,7,3,4,3,1,2,1,0,1,0,0,0,28,28,7,10,6,3,0,3,0,22,17,5,1,17,0,5,4
5338252831,0,,,58,32,26,5,4,1,53,28,25,35,20,15,50,25,25,47,22,25,18,8,10,7,4,3,0,0,0,0,0,0,3,2,1,25,25,5,13,3,3,0,1,0,20,20,0,1,12,0,4,5
5338252833,1,,5338252834,10,6,4,0,0,0,16,9,7,11,7,4,16,9,7,16,9,7,5,2,3,3,1,2,0,0,0,0,0,0,0,0,0,6,6,4,2,1,0,0,1,0,4,3,1,0,4,0,1,0
5338252834,2,5338252833,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338252843,0,,,16,8,8,3,2,1,13,6,7,8,5,3,13,6,7,13,6,7,5,1,4,2,0,2,1,0,1,1,0,1,0,0,0,6,6,3,1,0,1,0,0,1,3,2,1,1,3,1,1,1
5338252844,0,,,14,5,9,1,0,1,10,4,6,6,2,4,9,4,5,9,4,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,2,1,0,0,0,4,3,1,0,3,0,0,1
5338252913,2,5338252932,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338252931,0,,,13,8,5,3,2,1,10,6,4,7,4,3,8,5,3,8,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,1,1,0,0,4,4,0,0,2,0,0,1
5338252932,1,,5338252913,24,12,12,4,2,2,25,13,12,14,6,8,25,13,12,25,13,12,11,7,4,3,2,1,2,2,0,1,1,0,0,0,0,10,10,4,4,2,1,0,0,1,8,5,3,2,7,0,3,1
5338252933,0,,,83,37,46,13,4,9,70,33,37,40,20,20,68,32,36,67,31,36,30,13,17,15,5,10,4,1,3,1,0,1,2,1,1,30,30,7,10,3,6,1,3,0,23,16,7,4,18,0,3,5
5338252934,0,,,131,68,63,14,8,6,117,60,57,76,39,37,108,55,53,106,53,53,41,21,20,20,9,11,6,3,3,2,1,1,0,0,0,45,45,5,11,20,5,1,2,1,40,32,8,3,28,0,4,6
5338252941,0,,,75,34,41,12,7,5,63,27,36,43,21,22,59,26,33,59,26,33,20,6,14,8,2,6,4,0,4,1,0,1,0,0,0,23,23,4,5,5,6,1,1,1,19,13,6,2,14,0,3,3
5338252943,0,,,55,24,31,5,1,4,50,23,27,31,15,16,49,22,27,47,20,27,19,8,11,11,6,5,3,2,1,0,0,0,0,0,0,21,21,6,5,5,3,1,0,1,15,10,5,0,13,0,4,3
5338252944,0,,,36,19,17,4,3,1,32,16,16,17,11,6,31,16,15,31,16,15,15,5,10,7,1,6,3,1,2,0,0,0,1,1,0,14,14,3,6,2,1,1,1,0,10,7,3,0,10,0,1,4
5338253811,0,,,48,27,21,8,5,3,40,22,18,23,12,11,39,21,18,39,21,18,17,10,7,6,4,2,2,1,1,0,0,0,0,0,0,15,15,2,5,2,2,3,0,1,12,7,5,2,11,0,2,2
5338253812,0,,,25,12,13,3,2,1,22,10,12,17,8,9,20,9,11,18,8,10,5,2,3,4,1,3,3,1,2,0,0,0,0,0,0,8,8,2,2,0,1,3,0,0,6,4,2,1,4,0,1,0
5338253821,2,5338253822,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5338253822,1,,5338253821,30,14,16,3,1,2,36,18,18,28,14,14,33,16,17,30,15,15,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,11,11,1,6,3,3,1,0,0,13,13,0,0,4,0,0,4
5338253824,0,,,29,14,15,2,0,2,27,14,13,14,9,5,26,13,13,25,12,13,13,5,8,9,4,5,2,1,1,0,0,0,0,0,0,13,13,3,7,1,1,1,0,0,10,9,1,0,8,0,2,5
